timestamp,end,s,i,open,close,high,low,volume,n
2024-01-14,2024-01-14 23:59:59.999,ETH,1d,2579.9,2473.7,2580.5,2470.0,40643.5688,36078
2024-01-15,2024-01-15 23:59:59.999,ETH,1d,2474.5,2514.9,2556.0,2471.2,41185.7995,39497
2024-01-16,2024-01-16 23:59:59.999,ETH,1d,2514.9,2586.2,2615.0,2500.0,48701.1643,54053
2024-01-17,2024-01-17 23:59:59.999,ETH,1d,2586.0,2530.7,2592.0,2507.3,42711.9227,46921
2024-01-18,2024-01-18 23:59:59.999,ETH,1d,2530.7,2470.5,2551.8,2428.0,50286.1374,43071
2024-01-19,2024-01-19 23:59:59.999,ETH,1d,2470.8,2495.5,2507.7,2414.7,69474.3109,46492
2024-01-20,2024-01-20 23:59:59.999,ETH,1d,2495.2,2471.0,2495.5,2452.7,39102.4546,32580
2024-01-21,2024-01-21 23:59:59.999,ETH,1d,2471.1,2458.9,2485.0,2454.5,27407.9092,30231
2024-01-22,2024-01-22 23:59:59.999,ETH,1d,2458.9,2313.2,2467.3,2302.6,66908.3168,62317
2024-01-23,2024-01-23 23:59:59.999,ETH,1d,2313.0,2242.0,2351.0,2167.7,86982.3378,51924
2024-01-24,2024-01-24 23:59:59.999,ETH,1d,2241.8,2235.6,2262.9,2199.3,47815.9534,34186
2024-01-25,2024-01-25 23:59:59.999,ETH,1d,2235.6,2218.0,2243.5,2173.2,52537.0067,31879
2024-01-26,2024-01-26 23:59:59.999,ETH,1d,2218.9,2270.1,2283.4,2197.0,63388.2124,47575
2024-01-27,2024-01-27 23:59:59.999,ETH,1d,2269.7,2269.4,2284.3,2252.8,41166.189,46706
2024-01-28,2024-01-28 23:59:59.999,ETH,1d,2269.4,2257.4,2309.4,2240.0,51830.3088,58838
2024-01-29,2024-01-29 23:59:59.999,ETH,1d,2257.3,2317.6,2322.0,2235.4,84538.1156,72403
2024-01-30,2024-01-30 23:59:59.999,ETH,1d,2317.6,2341.6,2391.4,2296.7,104290.694,80166
2024-01-31,2024-01-31 23:59:59.999,ETH,1d,2341.4,2281.6,2350.9,2265.0,99054.4811,55187
2024-02-01,2024-02-01 23:59:59.999,ETH,1d,2281.7,2304.7,2312.4,2240.0,89990.0826,54018
2024-02-02,2024-02-02 23:59:59.999,ETH,1d,2304.7,2308.1,2324.3,2281.8,103607.7908,77733
2024-02-03,2024-02-03 23:59:59.999,ETH,1d,2308.1,2295.7,2329.9,2291.3,85207.0715,52732
2024-02-04,2024-02-04 23:59:59.999,ETH,1d,2295.7,2291.0,2313.5,2268.3,112434.3727,73720
2024-02-05,2024-02-05 23:59:59.999,ETH,1d,2291.0,2302.7,2336.8,2269.4,152575.4512,108256
2024-02-06,2024-02-06 23:59:59.999,ETH,1d,2302.7,2370.0,2390.6,2300.0,271171.5338,186786
2024-02-07,2024-02-07 23:59:59.999,ETH,1d,2370.0,2423.8,2448.6,2353.0,163889.2548,135523
2024-02-08,2024-02-08 23:59:59.999,ETH,1d,2423.8,2424.4,2463.3,2410.0,139569.6357,137086
2024-02-09,2024-02-09 23:59:59.999,ETH,1d,2424.3,2488.6,2527.0,2422.2,131981.5144,137941
2024-02-10,2024-02-10 23:59:59.999,ETH,1d,2488.5,2504.4,2519.8,2472.4,103664.0906,156951
2024-02-11,2024-02-11 23:59:59.999,ETH,1d,2504.3,2509.4,2539.0,2496.1,119907.3726,122863
2024-02-12,2024-02-12 23:59:59.999,ETH,1d,2509.4,2662.4,2692.1,2468.4,231405.3847,184497
2024-02-13,2024-02-13 23:59:59.999,ETH,1d,2662.5,2643.4,2695.7,2554.8,192130.774,176681
2024-02-14,2024-02-14 23:59:59.999,ETH,1d,2643.3,2777.0,2790.3,2621.1,109050.6333,107015
2024-02-15,2024-02-15 23:59:59.999,ETH,1d,2776.9,2826.1,2870.9,2761.8,133876.9606,83792
2024-02-16,2024-02-16 23:59:59.999,ETH,1d,2826.2,2802.5,2860.1,2742.8,110751.7314,84578
2024-02-17,2024-02-17 23:59:59.999,ETH,1d,2802.6,2788.0,2805.3,2718.6,79071.3603,67092
2024-02-18,2024-02-18 23:59:59.999,ETH,1d,2788.1,2884.8,2897.7,2767.7,111602.2873,95808
2024-02-19,2024-02-19 23:59:59.999,ETH,1d,2884.9,2945.3,2986.7,2860.3,142499.4155,129548
2024-02-20,2024-02-20 23:59:59.999,ETH,1d,2945.3,3015.8,3037.0,2877.1,188707.499,128080
2024-02-21,2024-02-21 23:59:59.999,ETH,1d,3015.8,2969.9,3017.5,2870.3,201473.8577,83800
2024-02-22,2024-02-22 23:59:59.999,ETH,1d,2969.9,2970.8,3036.0,2909.5,175706.9401,90479
2024-02-23,2024-02-23 23:59:59.999,ETH,1d,2970.9,2923.9,2994.7,2902.7,144365.6262,78619
2024-02-24,2024-02-24 23:59:59.999,ETH,1d,2923.9,2994.2,3004.6,2908.1,81816.0199,55598
2024-02-25,2024-02-25 23:59:59.999,ETH,1d,2994.2,3118.3,3130.1,2985.1,163975.7195,89344
2024-02-26,2024-02-26 23:59:59.999,ETH,1d,3118.2,3180.6,3203.6,3038.8,162058.8918,96835
2024-02-27,2024-02-27 23:59:59.999,ETH,1d,3180.6,3247.9,3293.9,3168.3,149616.982,83564
2024-02-28,2024-02-28 23:59:59.999,ETH,1d,3247.9,3386.0,3495.7,3043.7,205343.9825,117500
2024-02-29,2024-02-29 23:59:59.999,ETH,1d,3385.7,3341.2,3529.2,3189.6,130166.3657,98206
2024-03-01,2024-03-01 23:59:59.999,ETH,1d,3341.1,3436.2,3453.1,3340.6,89932.6111,63514
2024-03-02,2024-03-02 23:59:59.999,ETH,1d,3436.0,3424.2,3464.0,3256.9,58394.7803,52182
2024-03-03,2024-03-03 23:59:59.999,ETH,1d,3424.1,3492.3,3497.0,3360.2,68585.5208,56648
2024-03-04,2024-03-04 23:59:59.999,ETH,1d,3492.4,3630.1,3644.2,3430.2,135996.576,82764
2024-03-05,2024-03-05 23:59:59.999,ETH,1d,3630.4,3562.3,3830.3,3221.4,207181.5402,131116
2024-03-06,2024-03-06 23:59:59.999,ETH,1d,3562.7,3824.3,3906.0,3506.0,128819.1655,94836
2024-03-07,2024-03-07 23:59:59.999,ETH,1d,3824.3,3872.3,3938.5,3736.9,82354.4768,68246
2024-03-08,2024-03-08 23:59:59.999,ETH,1d,3872.3,3889.1,4003.6,3824.9,103403.235,78605
2024-03-09,2024-03-09 23:59:59.999,ETH,1d,3889.1,3910.3,3948.5,3873.9,34193.4211,44031
2024-03-10,2024-03-10 23:59:59.999,ETH,1d,3910.2,3880.7,3970.2,3776.6,71637.2378,58268
2024-03-11,2024-03-11 23:59:59.999,ETH,1d,3880.7,4069.7,4090.8,3734.7,106089.6605,98441
2024-03-12,2024-03-12 23:59:59.999,ETH,1d,4070.0,3984.8,4095.8,3835.7,106212.5621,77131
2024-03-13,2024-03-13 23:59:59.999,ETH,1d,3984.8,4010.0,4089.5,3937.7,74036.3599,66099
2024-03-14,2024-03-14 23:59:59.999,ETH,1d,4009.9,3888.2,4014.9,3730.3,106257.9188,115362
2024-03-15,2024-03-15 23:59:59.999,ETH,1d,3888.2,3746.1,3937.7,3572.3,148546.0294,118325
2024-03-16,2024-03-16 23:59:59.999,ETH,1d,3746.1,3527.7,3785.1,3470.5,98467.0063,76240
2024-03-17,2024-03-17 23:59:59.999,ETH,1d,3527.7,3649.3,3683.3,3418.2,95177.7082,76535
2024-03-18,2024-03-18 23:59:59.999,ETH,1d,3648.7,3524.5,3649.2,3440.0,96971.5042,78857
2024-03-19,2024-03-19 23:59:59.999,ETH,1d,3524.5,3163.2,3550.4,3153.6,229149.6983,131881
2024-03-20,2024-03-20 23:59:59.999,ETH,1d,3163.1,3519.1,3538.3,3056.5,271435.7956,167849
2024-03-21,2024-03-21 23:59:59.999,ETH,1d,3519.0,3496.5,3588.0,3414.4,113845.4461,103936
2024-03-22,2024-03-22 23:59:59.999,ETH,1d,3496.0,3335.5,3546.0,3250.8,116235.5843,103336
2024-03-23,2024-03-23 23:59:59.999,ETH,1d,3335.5,3331.1,3435.8,3271.8,70782.0748,70824
2024-03-24,2024-03-24 23:59:59.999,ETH,1d,3331.1,3456.9,3474.1,3300.8,57710.5784,81464
2024-03-25,2024-03-25 23:59:59.999,ETH,1d,3457.0,3593.9,3663.0,3422.0,102927.5916,103523
2024-03-26,2024-03-26 23:59:59.999,ETH,1d,3593.9,3592.3,3681.8,3547.1,131811.9644,106945
2024-03-27,2024-03-27 23:59:59.999,ETH,1d,3592.3,3506.2,3673.1,3464.6,84292.4868,109976
2024-03-28,2024-03-28 23:59:59.999,ETH,1d,3506.2,3566.4,3616.0,3468.6,71662.3734,68542
2024-03-29,2024-03-29 23:59:59.999,ETH,1d,3566.6,3513.4,3588.6,3476.8,78968.4278,87351
2024-03-30,2024-03-30 23:59:59.999,ETH,1d,3513.3,3509.4,3568.9,3487.6,46338.6232,87691
2024-03-31,2024-03-31 23:59:59.999,ETH,1d,3509.5,3649.6,3659.9,3507.8,66267.3877,103015
2024-04-01,2024-04-01 23:59:59.999,ETH,1d,3649.5,3507.7,3649.7,3415.1,88231.6382,158988
2024-04-02,2024-04-02 23:59:59.999,ETH,1d,3507.7,3281.8,3508.4,3213.3,128039.8043,302873
2024-04-03,2024-04-03 23:59:59.999,ETH,1d,3281.7,3314.4,3369.9,3205.0,90068.7243,132485
2024-04-04,2024-04-04 23:59:59.999,ETH,1d,3314.3,3331.1,3444.0,3253.5,103893.7322,147497
2024-04-05,2024-04-05 23:59:59.999,ETH,1d,3331.0,3319.7,3351.4,3210.3,90945.2337,129678
2024-04-06,2024-04-06 23:59:59.999,ETH,1d,3319.8,3353.9,3400.0,3309.5,53228.6717,106955
2024-04-07,2024-04-07 23:59:59.999,ETH,1d,3354.0,3457.3,3462.9,3346.0,62862.2152,169855
2024-04-08,2024-04-08 23:59:59.999,ETH,1d,3457.4,3699.0,3733.0,3410.0,137548.0911,314352
2024-04-09,2024-04-09 23:59:59.999,ETH,1d,3698.9,3509.1,3728.6,3454.9,151317.7522,195647
2024-04-10,2024-04-10 23:59:59.999,ETH,1d,3509.2,3547.8,3565.8,3414.3,109310.6711,136004
2024-04-11,2024-04-11 23:59:59.999,ETH,1d,3547.9,3506.3,3620.8,3477.0,94878.6184,119457
2024-04-12,2024-04-12 23:59:59.999,ETH,1d,3506.2,3239.5,3556.5,3109.0,156464.8883,155552
2024-04-13,2024-04-13 23:59:59.999,ETH,1d,3239.5,3007.8,3302.7,2809.9,195793.528,174020
2024-04-14,2024-04-14 23:59:59.999,ETH,1d,3007.8,3154.7,3171.9,2906.5,139580.7541,240904
2024-04-15,2024-04-15 23:59:59.999,ETH,1d,3154.6,3102.4,3276.3,3022.0,164454.5977,385528
2024-04-16,2024-04-16 23:59:59.999,ETH,1d,3102.6,3083.5,3127.7,2988.2,174080.6284,243060
2024-04-17,2024-04-17 23:59:59.999,ETH,1d,3083.4,2983.4,3121.4,2917.2,160000.2346,225155
2024-04-18,2024-04-18 23:59:59.999,ETH,1d,2983.3,3063.6,3091.6,2951.7,107653.6197,198238
2024-04-19,2024-04-19 23:59:59.999,ETH,1d,3063.7,3054.5,3126.6,2864.8,139505.5296,201670
2024-04-20,2024-04-20 23:59:59.999,ETH,1d,3054.5,3157.6,3174.1,3017.8,76777.9404,203941
2024-04-21,2024-04-21 23:59:59.999,ETH,1d,3157.4,3149.2,3197.4,3116.5,83637.7138,201209
2024-04-22,2024-04-22 23:59:59.999,ETH,1d,3149.1,3200.2,3240.1,3128.8,106032.8671,171990
2024-04-23,2024-04-23 23:59:59.999,ETH,1d,3200.4,3219.9,3266.1,3147.9,103655.6037,145832
2024-04-24,2024-04-24 23:59:59.999,ETH,1d,3219.9,3137.7,3293.0,3102.2,108185.0246,144526
2024-04-25,2024-04-25 23:59:59.999,ETH,1d,3137.6,3157.4,3191.9,3072.4,82608.7091,99858
2024-04-26,2024-04-26 23:59:59.999,ETH,1d,3157.3,3131.7,3168.4,3105.0,56323.1468,103087
2024-04-27,2024-04-27 23:59:59.999,ETH,1d,3131.8,3259.4,3286.4,3050.3,74608.2538,125917
2024-04-28,2024-04-28 23:59:59.999,ETH,1d,3259.5,3261.8,3375.8,3250.4,95339.2535,138004
2024-04-29,2024-04-29 23:59:59.999,ETH,1d,3261.8,3217.4,3286.8,3113.8,128711.0732,159633
2024-04-30,2024-04-30 23:59:59.999,ETH,1d,3217.6,3014.1,3251.7,2922.0,151354.689,167281
2024-05-01,2024-05-01 23:59:59.999,ETH,1d,3014.2,2971.2,3023.0,2815.3,102198.5418,84875
2024-05-02,2024-05-02 23:59:59.999,ETH,1d,2971.0,2986.0,3014.4,2893.7,54984.788,43442
2024-05-03,2024-05-03 23:59:59.999,ETH,1d,2985.1,3100.9,3124.0,2957.8,47762.0951,43278
2024-05-04,2024-05-04 23:59:59.999,ETH,1d,3100.5,3114.4,3165.4,3086.4,29303.7616,26513
2024-05-05,2024-05-05 23:59:59.999,ETH,1d,3114.5,3134.4,3169.5,3072.1,30974.8398,32647
2024-05-06,2024-05-06 23:59:59.999,ETH,1d,3134.4,3065.6,3220.2,3047.2,60157.5973,48330
2024-05-07,2024-05-07 23:59:59.999,ETH,1d,3065.8,3005.2,3130.2,3000.0,71384.4591,47308
2024-05-08,2024-05-08 23:59:59.999,ETH,1d,3005.3,2975.6,3040.4,2937.9,89144.7152,48688
2024-05-09,2024-05-09 23:59:59.999,ETH,1d,2975.2,3035.4,3056.9,2950.4,44885.8334,33520
2024-05-10,2024-05-10 23:59:59.999,ETH,1d,3035.5,2911.6,3053.7,2880.3,66814.3068,43613
2024-05-11,2024-05-11 23:59:59.999,ETH,1d,2911.5,2910.8,2946.4,2886.0,25929.1505,19475
2024-05-12,2024-05-12 23:59:59.999,ETH,1d,2910.8,2928.2,2953.8,2900.0,30510.2833,24589
2024-05-13,2024-05-13 23:59:59.999,ETH,1d,2928.2,2950.9,2994.0,2862.3,71876.681,38956
2024-05-14,2024-05-14 23:59:59.999,ETH,1d,2950.8,2881.7,2960.2,2861.5,61566.9211,42203
2024-05-15,2024-05-15 23:59:59.999,ETH,1d,2881.9,3030.7,3039.3,2863.9,54161.503,41656
2024-05-16,2024-05-16 23:59:59.999,ETH,1d,3030.2,2947.7,3039.6,2924.7,39929.7697,34084
2024-05-17,2024-05-17 23:59:59.999,ETH,1d,2947.4,3094.4,3121.6,2936.0,64816.2796,44482
2024-05-18,2024-05-18 23:59:59.999,ETH,1d,3094.3,3126.2,3150.0,3085.6,32212.6267,29028
2024-05-19,2024-05-19 23:59:59.999,ETH,1d,3126.1,3073.1,3139.6,3049.0,47191.8846,29844
2024-05-20,2024-05-20 23:59:59.999,ETH,1d,3072.9,3667.8,3701.0,3047.8,167604.488,80095
2024-05-21,2024-05-21 23:59:59.999,ETH,1d,3667.8,3794.1,3845.5,3630.0,116429.0181,66732
2024-05-22,2024-05-22 23:59:59.999,ETH,1d,3793.3,3741.4,3818.0,3658.6,102391.3521,52309
2024-05-23,2024-05-23 23:59:59.999,ETH,1d,3741.4,3785.4,3955.4,3500.6,258446.1532,124820
2024-05-24,2024-05-24 23:59:59.999,ETH,1d,3783.8,3730.5,3832.8,3631.7,102384.7192,62691
2024-05-25,2024-05-25 23:59:59.999,ETH,1d,3730.5,3753.8,3781.6,3712.5,24483.7392,28684
2024-05-26,2024-05-26 23:59:59.999,ETH,1d,3753.7,3829.9,3888.7,3733.2,49171.6906,42482
2024-05-27,2024-05-27 23:59:59.999,ETH,1d,3829.3,3898.4,3980.8,3825.7,71498.7483,51000
2024-05-28,2024-05-28 23:59:59.999,ETH,1d,3898.4,3845.6,3936.6,3777.0,86880.8517,51730
2024-05-29,2024-05-29 23:59:59.999,ETH,1d,3845.6,3769.1,3889.0,3744.2,65998.89,38445
2024-05-30,2024-05-30 23:59:59.999,ETH,1d,3769.2,3749.4,3829.1,3704.2,74867.7538,45021
2024-05-31,2024-05-31 23:59:59.999,ETH,1d,3749.1,3763.9,3848.6,3725.3,81337.4267,44817
2024-06-01,2024-06-01 23:59:59.999,ETH,1d,3763.9,3815.9,3835.0,3755.0,34431.811,22793
2024-06-02,2024-06-02 23:59:59.999,ETH,1d,3815.7,3784.6,3838.2,3755.1,44941.1543,39261
2024-06-03,2024-06-03 23:59:59.999,ETH,1d,3784.5,3769.1,3855.1,3760.6,51298.4071,40545
2024-06-04,2024-06-04 23:59:59.999,ETH,1d,3769.1,3814.9,3834.2,3725.0,43559.0004,37519
2024-06-05,2024-06-05 23:59:59.999,ETH,1d,3814.9,3868.7,3893.2,3780.0,61557.2619,42528
2024-06-06,2024-06-06 23:59:59.999,ETH,1d,3868.7,3817.3,3883.3,3761.8,50100.2827,34829
2024-06-07,2024-06-07 23:59:59.999,ETH,1d,3817.3,3681.9,3845.7,3600.0,100810.2379,55140
2024-06-08,2024-06-08 23:59:59.999,ETH,1d,3682.3,3684.8,3712.8,3661.5,23716.5917,25361
2024-06-09,2024-06-09 23:59:59.999,ETH,1d,3684.8,3709.5,3724.5,3667.8,21108.4663,20941
2024-06-10,2024-06-10 23:59:59.999,ETH,1d,3709.4,3669.2,3716.3,3642.0,44449.9648,31515
2024-06-11,2024-06-11 23:59:59.999,ETH,1d,3669.1,3499.2,3673.9,3435.7,124725.761,68263
2024-06-12,2024-06-12 23:59:59.999,ETH,1d,3499.2,3560.2,3660.7,3463.4,113696.5382,59280
2024-06-13,2024-06-13 23:59:59.999,ETH,1d,3560.4,3470.9,3560.8,3428.5,109245.5086,47451
2024-06-14,2024-06-14 23:59:59.999,ETH,1d,3470.8,3485.4,3535.2,3365.1,144662.8799,60385
2024-06-15,2024-06-15 23:59:59.999,ETH,1d,3485.3,3570.7,3595.0,3476.6,58002.4267,38889
2024-06-16,2024-06-16 23:59:59.999,ETH,1d,3570.8,3628.0,3656.8,3541.1,58725.7973,32370
2024-06-17,2024-06-17 23:59:59.999,ETH,1d,3628.1,3510.2,3639.8,3467.8,160230.4838,67301
2024-06-18,2024-06-18 23:59:59.999,ETH,1d,3510.3,3483.6,3515.9,3354.8,180354.7441,78416
2024-06-19,2024-06-19 23:59:59.999,ETH,1d,3483.7,3560.2,3587.9,3466.9,93812.9909,56573
2024-06-20,2024-06-20 23:59:59.999,ETH,1d,3560.3,3513.7,3626.5,3486.0,82812.2813,43235
2024-06-21,2024-06-21 23:59:59.999,ETH,1d,3513.4,3520.1,3549.7,3445.5,91887.17,49279
2024-06-22,2024-06-22 23:59:59.999,ETH,1d,3520.2,3498.9,3522.5,3475.9,25834.3341,43556
2024-06-23,2024-06-23 23:59:59.999,ETH,1d,3498.9,3422.9,3523.6,3405.0,51363.2212,45493
2024-06-24,2024-06-24 23:59:59.999,ETH,1d,3422.3,3353.7,3436.0,3226.3,204274.4447,83961
2024-06-25,2024-06-25 23:59:59.999,ETH,1d,3353.8,3395.1,3430.9,3338.7,57799.8376,41976
2024-06-26,2024-06-26 23:59:59.999,ETH,1d,3395.1,3370.9,3426.8,3325.6,73878.8754,53631
2024-06-27,2024-06-27 23:59:59.999,ETH,1d,3370.9,3454.7,3481.2,3358.9,57536.9947,39277
2024-06-28,2024-06-28 23:59:59.999,ETH,1d,3454.7,3380.4,3491.1,3364.6,82983.5099,37614
2024-06-29,2024-06-29 23:59:59.999,ETH,1d,3380.3,3378.0,3408.3,3370.4,20925.1546,20556
2024-06-30,2024-06-30 23:59:59.999,ETH,1d,3377.9,3440.3,3462.5,3352.5,35952.9306,24187
2024-07-01,2024-07-01 23:59:59.999,ETH,1d,3440.3,3443.4,3525.2,3425.7,60723.9827,43558
2024-07-02,2024-07-02 23:59:59.999,ETH,1d,3443.6,3423.5,3467.2,3405.0,67278.4328,32213
2024-07-03,2024-07-03 23:59:59.999,ETH,1d,3423.5,3295.6,3434.0,3250.6,120339.0682,56598
2024-07-04,2024-07-04 23:59:59.999,ETH,1d,3297.3,3060.6,3312.6,3051.7,209835.0374,82098
2024-07-05,2024-07-05 23:59:59.999,ETH,1d,3060.5,2980.6,3107.3,2815.3,280772.8586,111505
2024-07-06,2024-07-06 23:59:59.999,ETH,1d,2980.6,3063.7,3078.3,2952.0,70386.2497,39752
2024-07-07,2024-07-07 23:59:59.999,ETH,1d,3064.7,2928.3,3071.8,2919.2,56192.8209,33973
2024-07-08,2024-07-08 23:59:59.999,ETH,1d,2928.2,3019.6,3090.6,2817.9,173892.8586,77012
2024-07-09,2024-07-09 23:59:59.999,ETH,1d,3019.6,3066.1,3117.2,3004.8,126615.3649,57745
2024-07-10,2024-07-10 23:59:59.999,ETH,1d,3066.0,3100.6,3150.8,3023.1,142876.1796,65015
2024-07-11,2024-07-11 23:59:59.999,ETH,1d,3100.6,3097.7,3217.4,3054.5,115523.9332,52990
2024-07-12,2024-07-12 23:59:59.999,ETH,1d,3098.4,3136.0,3159.3,3047.2,82460.8904,38531
2024-07-13,2024-07-13 23:59:59.999,ETH,1d,3136.1,3176.8,3205.2,3111.9,34125.0876,25248
2024-07-14,2024-07-14 23:59:59.999,ETH,1d,3176.9,3244.2,3269.7,3164.4,42483.3367,35075
2024-07-15,2024-07-15 23:59:59.999,ETH,1d,3244.2,3483.2,3493.6,3233.0,127390.0427,73410
2024-07-16,2024-07-16 23:59:59.999,ETH,1d,3483.2,3444.4,3498.6,3344.0,130392.0348,72667
2024-07-17,2024-07-17 23:59:59.999,ETH,1d,3445.5,3386.5,3519.4,3375.0,139547.9675,71851
2024-07-18,2024-07-18 23:59:59.999,ETH,1d,3387.4,3428.0,3490.9,3371.9,140760.1871,74100
2024-07-19,2024-07-19 23:59:59.999,ETH,1d,3427.6,3505.6,3539.0,3378.9,116385.9751,73405
2024-07-20,2024-07-20 23:59:59.999,ETH,1d,3507.0,3520.2,3540.9,3480.0,33870.2466,32103
2024-07-21,2024-07-21 23:59:59.999,ETH,1d,3520.0,3536.8,3549.1,3411.2,78136.4409,52637
2024-07-22,2024-07-22 23:59:59.999,ETH,1d,3537.6,3443.1,3565.8,3425.2,95090.958,59042
2024-07-23,2024-07-23 23:59:59.999,ETH,1d,3443.0,3485.4,3545.0,3392.4,214849.7051,120512
2024-07-24,2024-07-24 23:59:59.999,ETH,1d,3485.4,3338.9,3489.7,3297.0,114209.7728,71921
2024-07-25,2024-07-25 23:59:59.999,ETH,1d,3338.8,3174.4,3345.7,3086.4,183236.2919,93843
2024-07-26,2024-07-26 23:59:59.999,ETH,1d,3174.3,3275.7,3287.4,3170.3,65067.9726,49784
2024-07-27,2024-07-27 23:59:59.999,ETH,1d,3275.4,3249.3,3329.9,3192.0,57825.551,40037
2024-07-28,2024-07-28 23:59:59.999,ETH,1d,3249.4,3270.9,3285.7,3200.0,32078.9553,25879
2024-07-29,2024-07-29 23:59:59.999,ETH,1d,3270.9,3321.5,3399.8,3259.5,96984.3314,61683
2024-07-30,2024-07-30 23:59:59.999,ETH,1d,3321.3,3279.6,3371.0,3232.4,90645.942,61885
2024-07-31,2024-07-31 23:59:59.999,ETH,1d,3279.4,3233.0,3352.6,3213.2,117952.5113,59237
2024-08-01,2024-08-01 23:59:59.999,ETH,1d,3233.0,3202.8,3243.3,3078.7,104804.3507,59315
2024-08-02,2024-08-02 23:59:59.999,ETH,1d,3202.6,2987.8,3218.0,2964.4,102483.5776,71714
2024-08-03,2024-08-03 23:59:59.999,ETH,1d,2987.8,2901.9,3016.9,2857.0,84030.9438,51876
2024-08-04,2024-08-04 23:59:59.999,ETH,1d,2902.2,2686.7,2933.9,2631.1,144438.1324,69088
2024-08-05,2024-08-05 23:59:59.999,ETH,1d,2686.9,2416.8,2695.0,2100.0,608783.4384,232747
2024-08-06,2024-08-06 23:59:59.999,ETH,1d,2417.4,2458.3,2552.9,2414.7,128024.5897,71630
2024-08-07,2024-08-07 23:59:59.999,ETH,1d,2458.7,2340.4,2549.1,2306.3,206969.1466,85025
2024-08-08,2024-08-08 23:59:59.999,ETH,1d,2340.4,2680.9,2722.7,2319.0,130703.7492,67377
2024-08-09,2024-08-09 23:59:59.999,ETH,1d,2680.2,2597.3,2705.1,2551.3,93646.7504,56986
2024-08-10,2024-08-10 23:59:59.999,ETH,1d,2597.6,2609.8,2643.5,2574.6,40554.0087,26694
2024-08-11,2024-08-11 23:59:59.999,ETH,1d,2609.7,2554.0,2720.4,2538.5,100022.6923,59415
2024-08-12,2024-08-12 23:59:59.999,ETH,1d,2553.9,2723.6,2750.7,2510.2,134771.2099,75254
2024-08-13,2024-08-13 23:59:59.999,ETH,1d,2723.7,2701.9,2739.0,2610.6,142190.5948,97802
2024-08-14,2024-08-14 23:59:59.999,ETH,1d,2701.8,2662.1,2783.5,2633.0,170865.4113,83624
2024-08-15,2024-08-15 23:59:59.999,ETH,1d,2662.1,2568.8,2674.9,2513.4,130086.3778,67525
2024-08-16,2024-08-16 23:59:59.999,ETH,1d,2569.2,2591.2,2630.0,2549.4,82034.9483,48357
2024-08-17,2024-08-17 23:59:59.999,ETH,1d,2591.2,2613.0,2626.6,2585.8,30270.9333,28609
2024-08-18,2024-08-18 23:59:59.999,ETH,1d,2613.0,2610.9,2685.7,2592.9,51623.9491,34803
2024-08-19,2024-08-19 23:59:59.999,ETH,1d,2610.8,2636.3,2647.2,2561.0,89938.5711,46216
2024-08-20,2024-08-20 23:59:59.999,ETH,1d,2636.6,2571.1,2695.9,2554.2,61989.8652,43616
2024-08-21,2024-08-21 23:59:59.999,ETH,1d,2571.0,2629.8,2664.0,2535.9,86718.8259,52635
2024-08-22,2024-08-22 23:59:59.999,ETH,1d,2629.7,2622.7,2645.2,2582.6,54733.2667,35781
2024-08-23,2024-08-23 23:59:59.999,ETH,1d,2622.7,2762.1,2801.2,2621.6,104912.0898,60815
2024-08-24,2024-08-24 23:59:59.999,ETH,1d,2762.6,2769.4,2820.6,2730.0,94290.6577,56942
2024-08-25,2024-08-25 23:59:59.999,ETH,1d,2769.3,2745.6,2793.0,2731.4,48118.2195,41870
2024-08-26,2024-08-26 23:59:59.999,ETH,1d,2745.6,2679.2,2760.7,2664.9,92029.2614,60360
2024-08-27,2024-08-27 23:59:59.999,ETH,1d,2679.0,2455.1,2698.7,2394.0,147108.1847,61148
2024-08-28,2024-08-28 23:59:59.999,ETH,1d,2455.3,2526.9,2554.5,2417.9,160942.4029,71699
2024-08-29,2024-08-29 23:59:59.999,ETH,1d,2527.4,2527.4,2595.9,2505.3,71563.9903,43568
2024-08-30,2024-08-30 23:59:59.999,ETH,1d,2527.1,2525.2,2547.6,2431.5,75274.5618,42675
2024-08-31,2024-08-31 23:59:59.999,ETH,1d,2525.6,2512.5,2533.6,2491.5,21116.8086,23198
2024-09-01,2024-09-01 23:59:59.999,ETH,1d,2512.0,2424.3,2515.0,2399.3,60790.1211,32647
2024-09-02,2024-09-02 23:59:59.999,ETH,1d,2424.3,2537.2,2564.7,2422.6,64929.5057,36570
2024-09-03,2024-09-03 23:59:59.999,ETH,1d,2538.0,2423.9,2552.6,2407.1,66962.5345,34531
2024-09-04,2024-09-04 23:59:59.999,ETH,1d,2423.3,2448.8,2487.8,2310.0,123887.9711,54381
2024-09-05,2024-09-05 23:59:59.999,ETH,1d,2448.8,2367.6,2464.7,2346.4,72138.4177,46280
2024-09-06,2024-09-06 23:59:59.999,ETH,1d,2367.4,2224.4,2407.4,2149.9,147006.8458,63502
2024-09-07,2024-09-07 23:59:59.999,ETH,1d,2224.5,2272.7,2309.0,2220.7,60202.19,37038
2024-09-08,2024-09-08 23:59:59.999,ETH,1d,2273.2,2295.8,2332.1,2241.3,68821.0799,44142
2024-09-09,2024-09-09 23:59:59.999,ETH,1d,2296.5,2358.7,2380.8,2271.7,111988.5301,51418
2024-09-10,2024-09-10 23:59:59.999,ETH,1d,2358.7,2387.3,2398.0,2320.3,84029.0416,37006
